Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674663594.987058602;2023-01-25 16:19:54;-60;-10.55, 0;0, 0;10.55
1674663595.006222788;2023-01-25 16:19:55;-60;-10.55, 0;0, 0;10.55
1674663595.290688232;2023-01-25 16:19:55;-54;-10.55, 0;0, 0;10.55
1674663595.961938157;2023-01-25 16:19:55;-61;-10.55, 0;0, 0;10.55
1674663596.236507898;2023-01-25 16:19:56;-53;-10.55, 0;0, 0;10.55
1674663596.436263602;2023-01-25 16:19:56;-54;-10.55, 0;0, 0;10.55
1674663596.456016287;2023-01-25 16:19:56;-55;-10.55, 0;0, 0;10.55
1674663600.199922544;2023-01-25 16:20:00;-53;-10.55, 0;0, 0;10.55
1674663600.923634803;2023-01-25 16:20:00;-54;-10.55, 0;0, 0;10.55
1674663600.998482043;2023-01-25 16:20:00;-54;-10.55, 0;0, 0;10.55
1674663601.733258395;2023-01-25 16:20:01;-53;-10.55, 0;0, 0;10.55
1674663601.789518432;2023-01-25 16:20:01;-53;-10.55, 0;0, 0;10.55
1674663602.502328468;2023-01-25 16:20:02;-53;-10.55, 0;0, 0;10.55
1674663602.550028857;2023-01-25 16:20:02;-54;-10.55, 0;0, 0;10.55
1674663602.568763061;2023-01-25 16:20:02;-54;-10.55, 0;0, 0;10.55
1674663603.281725838;2023-01-25 16:20:03;-54;-10.55, 0;0, 0;10.55
1674663603.303284801;2023-01-25 16:20:03;-53;-10.55, 0;0, 0;10.55
1674663603.399882597;2023-01-25 16:20:03;-58;-10.55, 0;0, 0;10.55
1674663604.061185153;2023-01-25 16:20:04;-54;-10.55, 0;0, 0;10.55
1674663605.964976818;2023-01-25 16:20:05;-61;-10.55, 0;0, 0;10.55
1674663609.574942372;2023-01-25 16:20:09;-55;-10.55, 0;0, 0;10.55
1674663609.586458446;2023-01-25 16:20:09;-54;-10.55, 0;0, 0;10.55
1674663609.722340205;2023-01-25 16:20:09;-53;-10.55, 0;0, 0;10.55
1674663609.743337131;2023-01-25 16:20:09;-52;-10.55, 0;0, 0;10.55
1674663610.854273926;2023-01-25 16:20:10;-54;-10.55, 0;0, 0;10.55
1674663610.874356926;2023-01-25 16:20:10;-53;-10.55, 0;0, 0;10.55
1674663610.887481797;2023-01-25 16:20:10;-53;-10.55, 0;0, 0;10.55
1674663610.896338500;2023-01-25 16:20:10;-52;-10.55, 0;0, 0;10.55
1674663610.983585389;2023-01-25 16:20:10;-54;-10.55, 0;0, 0;10.55
1674663611.003335926;2023-01-25 16:20:11;-52;-10.55, 0;0, 0;10.55
1674663613.465693258;2023-01-25 16:20:13;-54;-10.55, 0;0, 0;10.55
1674663613.485713943;2023-01-25 16:20:13;-53;-10.55, 0;0, 0;10.55
1674663613.491905110;2023-01-25 16:20:13;-53;-10.55, 0;0, 0;10.55
1674663613.529521203;2023-01-25 16:20:13;-53;-10.55, 0;0, 0;10.55
1674663613.549949721;2023-01-25 16:20:13;-53;-10.55, 0;0, 0;10.55
1674663622.420685938;2023-01-25 16:20:22;-53;-10.55, 0;0, 0;10.55
1674663623.865114900;2023-01-25 16:20:23;-49;-10.55, 0;0, 0;10.55
1674663623.882141919;2023-01-25 16:20:23;-54;-10.55, 0;0, 0;10.55
1674663638.696594669;2023-01-25 16:20:38;-55;-10.55, 0;0, 0;10.55
1674663638.717340095;2023-01-25 16:20:38;-54;-10.55, 0;0, 0;10.55
1674663639.218889446;2023-01-25 16:20:39;-54;-10.55, 0;0, 0;10.55
1674663639.238977965;2023-01-25 16:20:39;-53;-10.55, 0;0, 0;10.55
1674663639.908866761;2023-01-25 16:20:39;-70;-10.55, 0;0, 0;10.55
1674663639.932586150;2023-01-25 16:20:39;-54;-10.55, 0;0, 0;10.55
1674663640.431412520;2023-01-25 16:20:40;-53;-10.55, 0;0, 0;10.55
1674663640.917122075;2023-01-25 16:20:40;-56;-10.55, 0;0, 0;10.55
1674663640.936524927;2023-01-25 16:20:40;-55;-10.55, 0;0, 0;10.55
1674663641.003364260;2023-01-25 16:20:41;-66;-10.55, 0;0, 0;10.55
1674663641.022706168;2023-01-25 16:20:41;-67;-10.55, 0;0, 0;10.55
1674663642.200701574;2023-01-25 16:20:42;-55;-10.55, 0;0, 0;10.55
1674663642.852387630;2023-01-25 16:20:42;-53;-10.55, 0;0, 0;10.55
1674663643.396036666;2023-01-25 16:20:43;-62;-10.55, 0;0, 0;10.55
1674663643.804918499;2023-01-25 16:20:43;-56;-10.55, 0;0, 0;10.55
1674663644.920270036;2023-01-25 16:20:44;-64;-10.55, 0;0, 0;10.55
1674663652.122184031;2023-01-25 16:20:52;-53;-10.55, 0;0, 0;10.55
1674663652.142900513;2023-01-25 16:20:52;-53;-10.55, 0;0, 0;10.55
1674663652.841970031;2023-01-25 16:20:52;-54;-10.55, 0;0, 0;10.55
1674663652.862159920;2023-01-25 16:20:52;-53;-10.55, 0;0, 0;10.55
1674663653.147099031;2023-01-25 16:20:53;-60;-10.55, 0;0, 0;10.55
1674663653.191232086;2023-01-25 16:20:53;-60;-10.55, 0;0, 0;10.55
1674663653.211507031;2023-01-25 16:20:53;-59;-10.55, 0;0, 0;10.55
1674663653.234886901;2023-01-25 16:20:53;-61;-10.55, 0;0, 0;10.55
1674663653.277476290;2023-01-25 16:20:53;-56;-10.55, 0;0, 0;10.55
1674663653.297887568;2023-01-25 16:20:53;-56;-10.55, 0;0, 0;10.55
1674663653.320701253;2023-01-25 16:20:53;-55;-10.55, 0;0, 0;10.55
1674663653.364273457;2023-01-25 16:20:53;-55;-10.55, 0;0, 0;10.55
1674663653.408875475;2023-01-25 16:20:53;17;-10.55, 0;0, 0;10.55
1674663654.161094623;2023-01-25 16:20:54;-62;-10.55, 0;0, 0;10.55
1674663654.181594919;2023-01-25 16:20:54;-64;-10.55, 0;0, 0;10.55
1674663657.906287380;2023-01-25 16:20:57;-53;-10.55, 0;0, 0;10.55
1674663657.928795917;2023-01-25 16:20:57;-53;-10.55, 0;0, 0;10.55
1674663658.393792602;2023-01-25 16:20:58;-53;-10.55, 0;0, 0;10.55
1674663658.413408491;2023-01-25 16:20:58;-55;-10.55, 0;0, 0;10.55
1674663658.740403546;2023-01-25 16:20:58;-53;-10.55, 0;0, 0;10.55
1674663658.827343509;2023-01-25 16:20:58;-65;-10.55, 0;0, 0;10.55
1674663660.181312175;2023-01-25 16:21:00;-53;-10.55, 0;0, 0;10.55
1674663660.201695452;2023-01-25 16:21:00;-52;-10.55, 0;0, 0;10.55
1674663660.688883341;2023-01-25 16:21:00;-54;-10.55, 0;0, 0;10.55
1674663662.982613636;2023-01-25 16:21:02;-61;-10.55, 0;0, 0;10.55
1674663663.212638599;2023-01-25 16:21:03;-60;-10.55, 0;0, 0;10.55
1674663663.232606043;2023-01-25 16:21:03;-57;-10.55, 0;0, 0;10.55
1674663663.426376839;2023-01-25 16:21:03;-56;-10.55, 0;0, 0;10.55
1674663663.446942173;2023-01-25 16:21:03;-56;-10.55, 0;0, 0;10.55
1674663663.734741302;2023-01-25 16:21:03;-59;-10.55, 0;0, 0;10.55
1674663667.504475448;2023-01-25 16:21:07;-54;-10.55, 0;0, 0;10.55
1674663667.524051263;2023-01-25 16:21:07;-54;-10.55, 0;0, 0;10.55
1674663680.064906478;2023-01-25 16:21:20;-52;-10.55, 0;0, 0;10.55
1674663680.104567496;2023-01-25 16:21:20;-52;-10.55, 0;0, 0;10.55
1674663689.170001269;2023-01-25 16:21:29;-53;-10.55, 0;0, 0;10.55
1674663691.861808119;2023-01-25 16:21:31;-53;-10.55, 0;0, 0;10.55
1674663692.798706433;2023-01-25 16:21:32;-53;-10.55, 0;0, 0;10.55
1674663692.818699896;2023-01-25 16:21:32;-54;-10.55, 0;0, 0;10.55
1674663692.842755692;2023-01-25 16:21:32;-52;-10.55, 0;0, 0;10.55
1674663692.849880507;2023-01-25 16:21:32;-54;-10.55, 0;0, 0;10.55
1674663692.869904303;2023-01-25 16:21:32;-54;-10.55, 0;0, 0;10.55
1674663692.884742174;2023-01-25 16:21:32;-52;-10.55, 0;0, 0;10.55
1674663692.948703026;2023-01-25 16:21:32;-59;-10.55, 0;0, 0;10.55
1674663693.375687673;2023-01-25 16:21:33;-60;-10.55, 0;0, 0;10.55
1674663693.395517581;2023-01-25 16:21:33;-62;-10.55, 0;0, 0;10.55
1674663697.249168023;2023-01-25 16:21:37;-48;-10.55, 0;0, 0;10.55
1674663697.320466504;2023-01-25 16:21:37;-53;-10.55, 0;0, 0;10.55
1674663697.339629727;2023-01-25 16:21:37;-52;-10.55, 0;0, 0;10.55
1674663698.417155726;2023-01-25 16:21:38;-53;-10.55, 0;0, 0;10.55
1674663699.495587151;2023-01-25 16:21:39;-53;-10.55, 0;0, 0;10.55
1674663699.942717577;2023-01-25 16:21:39;-48;-10.55, 0;0, 0;10.55
1674663699.986491818;2023-01-25 16:21:39;-55;-10.55, 0;0, 0;10.55
1674663700.049614984;2023-01-25 16:21:40;-63;-10.55, 0;0, 0;10.55
1674663700.591084965;2023-01-25 16:21:40;-53;-10.55, 0;0, 0;10.55
1674663700.650490910;2023-01-25 16:21:40;-53;-10.55, 0;0, 0;10.55
1674663702.172592520;2023-01-25 16:21:42;-53;-10.55, 0;0, 0;10.55
1674663709.591335312;2023-01-25 16:21:49;-52;-10.55, 0;0, 0;10.55
1674663710.746583052;2023-01-25 16:21:50;-53;-10.55, 0;0, 0;10.55
1674663710.774290311;2023-01-25 16:21:50;-52;-10.55, 0;0, 0;10.55
1674663711.082416385;2023-01-25 16:21:51;-53;-10.55, 0;0, 0;10.55
1674663711.102419330;2023-01-25 16:21:51;-52;-10.55, 0;0, 0;10.55
1674663711.122255033;2023-01-25 16:21:51;-52;-10.55, 0;0, 0;10.55
1674663711.141980330;2023-01-25 16:21:51;-52;-10.55, 0;0, 0;10.55
1674663711.162282181;2023-01-25 16:21:51;-53;-10.55, 0;0, 0;10.55
1674663716.254367919;2023-01-25 16:21:56;-53;-10.55, 0;0, 0;10.55
1674663716.430626049;2023-01-25 16:21:56;-53;-10.55, 0;0, 0;10.55
1674663716.449351771;2023-01-25 16:21:56;-53;-10.55, 0;0, 0;10.55
1674663716.772905141;2023-01-25 16:21:56;-53;-10.55, 0;0, 0;10.55
1674663716.860366604;2023-01-25 16:21:56;-64;-10.55, 0;0, 0;10.55
1674663718.040829751;2023-01-25 16:21:58;-53;-10.55, 0;0, 0;10.55
1674663718.061899937;2023-01-25 16:21:58;-52;-10.55, 0;0, 0;10.55
1674663718.322134547;2023-01-25 16:21:58;-52;-10.55, 0;0, 0;10.55
1674663718.343142214;2023-01-25 16:21:58;-53;-10.55, 0;0, 0;10.55
1674663719.770917121;2023-01-25 16:21:59;-53;-10.55, 0;0, 0;10.55
1674663719.791900880;2023-01-25 16:21:59;-53;-10.55, 0;0, 0;10.55
1674663720.057266435;2023-01-25 16:22:00;-54;-10.55, 0;0, 0;10.55
1674663720.077113361;2023-01-25 16:22:00;-52;-10.55, 0;0, 0;10.55
1674663720.554878583;2023-01-25 16:22:00;-53;-10.55, 0;0, 0;10.55
1674663720.949032527;2023-01-25 16:22:00;-53;-10.55, 0;0, 0;10.55
1674663721.649406083;2023-01-25 16:22:01;-53;-10.55, 0;0, 0;10.55
1674663721.665802175;2023-01-25 16:22:01;-70;-10.55, 0;0, 0;10.55
1674663721.896975342;2023-01-25 16:22:01;-59;-10.55, 0;0, 0;10.55
1674663731.239471429;2023-01-25 16:22:11;-71;-10.55, 0;0, 0;10.55
1674663736.791228592;2023-01-25 16:22:16;-52;-10.55, 0;0, 0;10.55
1674663756.387307284;2023-01-25 16:22:36;-53;-10.55, 0;0, 0;10.55
1674663756.724832284;2023-01-25 16:22:36;-56;-10.55, 0;0, 0;10.55
1674663759.820234504;2023-01-25 16:22:39;-53;-10.55, 0;0, 0;10.55
1674663759.940819430;2023-01-25 16:22:39;-55;-10.55, 0;0, 0;10.55
1674663759.960190819;2023-01-25 16:22:39;-55;-10.55, 0;0, 0;10.55
1674663759.983354208;2023-01-25 16:22:39;-63;-10.55, 0;0, 0;10.55
1674663760.963549596;2023-01-25 16:22:40;-52;-10.55, 0;0, 0;10.55
1674663762.692036317;2023-01-25 16:22:42;-53;-10.55, 0;0, 0;10.55
1674663762.711496799;2023-01-25 16:22:42;-53;-10.55, 0;0, 0;10.55
1674663762.954817539;2023-01-25 16:22:42;-53;-10.55, 0;0, 0;10.55
1674663762.974810206;2023-01-25 16:22:42;-53;-10.55, 0;0, 0;10.55
1674663763.833604169;2023-01-25 16:22:43;-53;-10.55, 0;0, 0;10.55
