Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:28:05 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:06 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:08 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:09 2023;-65;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:10 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:11 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:12 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:13 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:16 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:17 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:18 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:20 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:21 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:22 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:26 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:28 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:29 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:32 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:34 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:35 2023;-66;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:36 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:37 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:39 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:40 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:41 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:42 2023;-67;-11.4, 15;4.6, 0;21.9317122
