Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678962301.767002082;2023-03-16 10:25:01;-76;-11.4, 15;4.6, 0;21.9317122
1678962302.685668433;2023-03-16 10:25:02;-69;-11.4, 15;4.6, 0;21.9317122
1678962302.706604137;2023-03-16 10:25:02;-69;-11.4, 15;4.6, 0;21.9317122
1678962303.032875988;2023-03-16 10:25:03;-69;-11.4, 15;4.6, 0;21.9317122
1678962303.052176951;2023-03-16 10:25:03;-68;-11.4, 15;4.6, 0;21.9317122
1678962304.664358228;2023-03-16 10:25:04;-69;-11.4, 15;4.6, 0;21.9317122
1678962306.556816875;2023-03-16 10:25:06;-71;-11.4, 15;4.6, 0;21.9317122
1678962306.757900468;2023-03-16 10:25:06;-64;-11.4, 15;4.6, 0;21.9317122
1678962306.777550023;2023-03-16 10:25:06;-63;-11.4, 15;4.6, 0;21.9317122
1678962307.577924152;2023-03-16 10:25:07;-68;-11.4, 15;4.6, 0;21.9317122
1678962307.822931615;2023-03-16 10:25:07;-60;-11.4, 15;4.6, 0;21.9317122
1678962307.843077912;2023-03-16 10:25:07;-60;-11.4, 15;4.6, 0;21.9317122
1678962311.039627965;2023-03-16 10:25:11;-72;-11.4, 15;4.6, 0;21.9317122
1678962311.107532873;2023-03-16 10:25:11;-68;-11.4, 15;4.6, 0;21.9317122
1678962312.223182446;2023-03-16 10:25:12;-70;-11.4, 15;4.6, 0;21.9317122
1678962312.243687724;2023-03-16 10:25:12;-71;-11.4, 15;4.6, 0;21.9317122
1678962312.301818983;2023-03-16 10:25:12;-68;-11.4, 15;4.6, 0;21.9317122
1678962312.339465687;2023-03-16 10:25:12;-69;-11.4, 15;4.6, 0;21.9317122
1678962313.265537205;2023-03-16 10:25:13;-70;-11.4, 15;4.6, 0;21.9317122
1678962313.404606445;2023-03-16 10:25:13;-71;-11.4, 15;4.6, 0;21.9317122
1678962313.868161704;2023-03-16 10:25:13;-70;-11.4, 15;4.6, 0;21.9317122
1678962314.923475833;2023-03-16 10:25:14;-70;-11.4, 15;4.6, 0;21.9317122
1678962315.768840351;2023-03-16 10:25:15;-69;-11.4, 15;4.6, 0;21.9317122
1678962316.807080777;2023-03-16 10:25:16;17;-11.4, 15;4.6, 0;21.9317122
1678962316.879486073;2023-03-16 10:25:16;-62;-11.4, 15;4.6, 0;21.9317122
1678962316.901869795;2023-03-16 10:25:16;-62;-11.4, 15;4.6, 0;21.9317122
1678962317.848528906;2023-03-16 10:25:17;17;-11.4, 15;4.6, 0;21.9317122
1678962318.004269794;2023-03-16 10:25:18;-64;-11.4, 15;4.6, 0;21.9317122
1678962318.028099517;2023-03-16 10:25:18;-64;-11.4, 15;4.6, 0;21.9317122
1678962322.173239792;2023-03-16 10:25:22;-70;-11.4, 15;4.6, 0;21.9317122
